 Day of  Day of    Year   Slurry  Frozen  Slurry   Air    Wall   Floor    Slurry
 sim.     year             mass    mass   depth     T      T       T        T
  609     244        2   131.00    0.00    0.27   16.25   16.30   16.44   17.85
  610     245        2   137.20    0.00    0.28   16.15   16.20   16.35   17.86
  611     246        2   143.40    0.00    0.30   16.05   16.10   16.25   17.85
  612     247        2   149.60    0.00    0.31   15.94   15.99   16.15   17.83
  613     248        2   155.80    0.00    0.32   15.83   15.89   16.04   17.81
  614     249        2   162.00    0.00    0.33   15.72   15.78   15.94   17.78
  615     250        2   168.20    0.00    0.35   15.61   15.66   15.83   17.74
  616     251        2   174.40    0.00    0.36   15.49   15.55   15.72   17.70
  617     252        2   180.60    0.00    0.37   15.37   15.43   15.61   17.65
  618     253        2   186.80    0.00    0.39   15.25   15.31   15.49   17.60
  619     254        2   193.00    0.00    0.40   15.13   15.19   15.37   17.54
  620     255        2   199.20    0.00    0.41   15.00   15.07   15.25   17.49
  621     256        2   205.40    0.00    0.42   14.88   14.94   15.13   17.43
  622     257        2   211.60    0.00    0.44   14.75   14.81   15.00   17.37
  623     258        2   217.80    0.00    0.45   14.61   14.68   14.87   17.30
  624     259        2   224.00    0.00    0.46   14.48   14.55   14.74   17.23
  625     260        2   230.20    0.00    0.48   14.34   14.41   14.61   17.17
  626     261        2   236.40    0.00    0.49   14.21   14.28   14.48   17.10
  627     262        2   242.60    0.00    0.50   14.07   14.14   14.34   17.02
  628     263        2   248.80    0.00    0.51   13.92   14.00   14.20   16.95
  629     264        2   255.00    0.00    0.53   13.78   13.85   14.06   16.88
  630     265        2   261.20    0.00    0.54   13.64   13.71   13.92   16.80
  631     266        2   267.40    0.00    0.55   13.49   13.56   13.78   16.72
  632     267        2   273.60    0.00    0.57   13.34   13.41   13.63   16.64
  633     268        2   279.80    0.00    0.58   13.19   13.26   13.49   16.56
  634     269        2   286.00    0.00    0.59   13.03   13.11   13.34   16.48
  635     270        2   292.20    0.00    0.60   12.88   12.96   13.19   16.39
  636     271        2   298.40    0.00    0.62   12.72   12.80   13.03   16.31
  637     272        2   304.60    0.00    0.63   12.57   12.65   12.88   16.22
  638     273        2   310.80    0.00    0.64   12.41   12.49   12.72   16.13
  639     274        2   317.00    0.00    0.65   12.25   12.33   12.56   16.05
  640     275        2   323.20    0.00    0.67   12.08   12.17   12.41   15.96
  641     276        2   329.40    0.00    0.68   11.92   12.00   12.25   15.86
  642     277        2   335.60    0.00    0.69   11.76   11.84   12.08   15.77
  643     278        2   341.80    0.00    0.71   11.59   11.67   11.92   15.68
  644     279        2   348.00    0.00    0.72   11.42   11.51   11.76   15.59
  645     280        2   354.20    0.00    0.73   11.26   11.34   11.59   15.49
  646     281        2   360.40    0.00    0.74   11.09   11.17   11.42   15.39
  647     282        2   366.60    0.00    0.76   10.92   11.00   11.25   15.30
  648     283        2   372.80    0.00    0.77   10.74   10.83   11.09   15.20
  649     284        2   379.00    0.00    0.78   10.57   10.66   10.92   15.10
  650     285        2   385.20    0.00    0.80   10.40   10.49   10.74   15.00
  651     286        2   391.40    0.00    0.81   10.22   10.31   10.57   14.90
  652     287        2   397.60    0.00    0.82   10.05   10.14   10.40   14.80
  653     288        2   403.80    0.00    0.83    9.87    9.96   10.22   14.69
  654     289        2   410.00    0.00    0.85    9.70    9.79   10.05   14.59
  655     290        2   416.20    0.00    0.86    9.52    9.61    9.87   14.49
  656     291        2   422.40    0.00    0.87    9.34    9.43    9.70   14.38
  657     292        2   428.60    0.00    0.89    9.16    9.25    9.52   14.28
  658     293        2   434.80    0.00    0.90    8.99    9.08    9.34   14.17
  659     294        2   441.00    0.00    0.91    8.81    8.90    9.16   14.06
  660     295        2   447.20    0.00    0.92    8.63    8.72    8.99   13.96
  661     296        2   453.40    0.00    0.94    8.45    8.54    8.81   13.85
  662     297        2   459.60    0.00    0.95    8.27    8.36    8.63   13.74
  663     298        2   465.80    0.00    0.96    8.09    8.18    8.45   13.63
  664     299        2   472.00    0.00    0.98    7.91    8.00    8.27   13.52
  665     300        2   478.20    0.00    0.99    7.73    7.82    8.09   13.41
  666     301        2   484.40    0.00    1.00    7.55    7.64    7.91   13.30
  667     302        2   490.60    0.00    1.01    7.36    7.45    7.73   13.19
  668     303        2   496.80    0.00    1.03    7.18    7.27    7.55   13.07
  669     304        2   503.00    0.00    1.04    7.00    7.09    7.36   12.96
  670     305        2   509.20    0.00    1.05    6.82    6.91    7.18   12.85
  671     306        2   515.40    0.00    1.06    6.64    6.73    7.00   12.73
  672     307        2   521.60    0.00    1.08    6.46    6.55    6.82   12.62
  673     308        2   527.80    0.00    1.09    6.28    6.37    6.64   12.51
  674     309        2   534.00    0.00    1.10    6.10    6.19    6.46   12.39
  675     310        2   540.20    0.00    1.12    5.92    6.01    6.28   12.28
  676     311        2   546.40    0.00    1.13    5.75    5.84    6.10   12.16
  677     312        2   552.60    0.00    1.14    5.57    5.66    5.92   12.05
  678     313        2   558.80    0.00    1.15    5.39    5.48    5.75   11.93
  679     314        2   565.00    0.00    1.17    5.21    5.30    5.57   11.82
  680     315        2   571.20    0.00    1.18    5.04    5.13    5.39   11.70
  681     316        2   577.40    0.00    1.19    4.86    4.95    5.21   11.58
  682     317        2   583.60    0.00    1.21    4.69    4.78    5.04   11.47
  683     318        2   589.81    0.00    1.22    4.51    4.60    4.86   11.35
  684     319        2   596.01    0.00    1.23    4.34    4.43    4.69   11.24
  685     320        2   602.21    0.00    1.24    4.17    4.26    4.52   11.12
  686     321        2   608.41    0.00    1.26    4.00    4.08    4.34   11.00
  687     322        2   614.61    0.00    1.27    3.83    3.91    4.17   10.89
  688     323        2   620.81    0.00    1.28    3.66    3.74    4.00   10.77
  689     324        2   627.01    0.00    1.30    3.49    3.58    3.83   10.65
  690     325        2   633.21    0.00    1.31    3.33    3.41    3.66   10.54
  691     326        2   639.41    0.00    1.32    3.16    3.24    3.49   10.42
  692     327        2   645.61    0.00    1.33    3.00    3.08    3.33   10.30
  693     328        2   651.81    0.00    1.35    2.83    2.92    3.16   10.19
  694     329        2   658.01    0.00    1.36    2.67    2.75    3.00   10.07
  695     330        2   664.21    0.00    1.37    2.51    2.59    2.84    9.96
  696     331        2   670.41    0.00    1.39    2.35    2.43    2.67    9.84
  697     332        2   676.61    0.00    1.40    2.20    2.28    2.51    9.73
  698     333        2   682.82    0.00    1.41    2.04    2.12    2.36    9.61
  699     334        2   689.02    0.00    1.42    1.89    1.97    2.20    9.50
  700     335        2   695.22    0.00    1.44    1.74    1.81    2.04    9.38
  701     336        2   701.42    0.00    1.45    1.59    1.66    1.89    9.27
  702     337        2   707.62    0.00    1.46    1.44    1.51    1.74    9.16
  703     338        2   713.82    0.00    1.47    1.29    1.37    1.59    9.04
  704     339        2   720.02    0.00    1.49    1.15    1.22    1.44    8.93
  705     340        2   726.22    0.00    1.50    1.00    1.08    1.29    8.82
  706     341        2   732.42    0.00    1.51    0.86    0.93    1.15    8.71
  707     342        2   738.62    0.00    1.53    0.72    0.79    1.01    8.59
  708     343        2   744.82    0.00    1.54    0.59    0.66    0.86    8.48
  709     344        2   751.02    0.00    1.55    0.45    0.52    0.73    8.37
  710     345        2   757.22    0.00    1.56    0.32    0.39    0.59    8.26
  711     346        2   763.42    0.00    1.58    0.19    0.25    0.45    8.15
  712     347        2   769.63    0.00    1.59    0.06    0.12    0.32    8.05
  713     348        2   775.83    0.00    1.60   -0.07   -0.00    0.19    7.94
  714     349        2   782.03    0.00    1.62   -0.19   -0.13    0.06    7.83
  715     350        2   788.23    0.00    1.63   -0.31   -0.25   -0.06    7.72
  716     351        2   794.43    0.00    1.64   -0.43   -0.37   -0.19    7.62
  717     352        2   800.63    0.00    1.65   -0.55   -0.49   -0.31    7.51
  718     353        2   806.83    0.00    1.67   -0.66   -0.61   -0.43    7.41
  719     354        2   813.03    0.00    1.68   -0.78   -0.72   -0.55    7.31
  720     355        2   819.23    0.00    1.69   -0.89   -0.83   -0.66    7.20
  721     356        2   825.43    0.00    1.71   -0.99   -0.94   -0.77    7.10
  722     357        2   831.63    0.00    1.72   -1.10   -1.05   -0.88    7.00
  723     358        2   837.83    0.00    1.73   -1.20   -1.15   -0.99    6.90
  724     359        2   844.03    0.00    1.74   -1.30   -1.25   -1.10    6.80
  725     360        2   850.23    0.00    1.76   -1.40   -1.35   -1.20    6.70
  726     361        2   856.43    0.00    1.77   -1.49   -1.45   -1.30    6.60
  727     362        2   862.64    0.00    1.78   -1.59   -1.54   -1.40    6.51
  728     363        2   868.84    0.00    1.80   -1.67   -1.63   -1.49    6.41
  729     364        2   875.04    0.00    1.81   -1.76   -1.72   -1.58    6.32
  730     365        2   881.24    0.00    1.82   -1.85   -1.80   -1.67    6.22
  731       1        3   887.44    0.00    1.83   -1.93   -1.89   -1.76    6.13
  732       2        3   893.64    0.00    1.85   -2.00   -1.97   -1.84    6.04
  733       3        3   899.84    0.00    1.86   -2.08   -2.04   -1.92    5.95
  734       4        3   906.04    0.00    1.87   -2.15   -2.12   -2.00    5.86
  735       5        3   912.24    0.00    1.88   -2.22   -2.19   -2.08    5.77
  736       6        3   918.44    0.00    1.90   -2.29   -2.26   -2.15    5.68
  737       7        3   924.64    0.00    1.91   -2.35   -2.32   -2.22    5.59
  738       8        3   930.84    0.00    1.92   -2.41   -2.38   -2.29    5.51
  739       9        3   937.04    0.00    1.94   -2.47   -2.44   -2.35    5.42
  740      10        3   943.24    0.00    1.95   -2.53   -2.50   -2.41    5.34
  741      11        3   949.45    0.00    1.96   -2.58   -2.55   -2.47    5.26
  742      12        3   955.65    0.00    1.97   -2.63   -2.60   -2.52    5.18
  743      13        3   961.85    0.00    1.99   -2.67   -2.65   -2.58    5.10
  744      14        3   968.05    0.00    2.00   -2.72   -2.70   -2.63    5.02
  745      15        3   974.25    0.00    2.01   -2.76   -2.74   -2.67    4.95
  746      16        3   980.45    0.00    2.03   -2.79   -2.78   -2.71    4.87
  747      17        3   986.65    0.00    2.04   -2.83   -2.81   -2.75    4.80
  748      18        3   992.85    0.00    2.05   -2.86   -2.84   -2.79    4.72
  749      19        3   999.05    0.00    2.06   -2.89   -2.87   -2.83    4.65
  750      20        3  1005.25    0.00    2.08   -2.91   -2.90   -2.86    4.58
  751      21        3  1011.45    0.00    2.09   -2.93   -2.92   -2.88    4.51
  752      22        3  1017.65    0.00    2.10   -2.95   -2.94   -2.91    4.44
  753      23        3  1023.85    0.00    2.12   -2.97   -2.96   -2.93    4.38
  754      24        3  1030.05    0.00    2.13   -2.98   -2.97   -2.95    4.31
  755      25        3  1036.25    0.00    2.14   -2.99   -2.99   -2.97    4.25
  756      26        3  1042.45    0.00    2.15   -3.00   -2.99   -2.98    4.19
  757      27        3  1048.65    0.00    2.17   -3.00   -3.00   -2.99    4.13
  758      28        3  1054.85    0.00    2.18   -3.00   -3.00   -2.99    4.07
  759      29        3  1061.05    0.00    2.19   -3.00   -3.00   -3.00    4.01
  760      30        3  1067.25    0.00    2.21   -2.99   -2.99   -3.00    3.95
  761      31        3  1073.45    0.00    2.22   -2.98   -2.99   -2.99    3.90
  762      32        3  1079.65    0.00    2.23   -2.97   -2.97   -2.99    3.85
  763      33        3  1085.85    0.00    2.24   -2.95   -2.96   -2.98    3.79
  764      34        3  1092.04    0.00    2.26   -2.93   -2.94   -2.97    3.74
  765      35        3  1098.24    0.00    2.27   -2.91   -2.92   -2.95    3.69
  766      36        3  1104.44    0.00    2.28   -2.89   -2.90   -2.93    3.65
  767      37        3  1110.64    0.00    2.29   -2.86   -2.87   -2.91    3.60
  768      38        3  1116.84    0.00    2.31   -2.83   -2.84   -2.88    3.56
  769      39        3  1123.04    0.00    2.32   -2.79   -2.81   -2.86    3.51
  770      40        3  1129.24    0.00    2.33   -2.76   -2.78   -2.83    3.47
  771      41        3  1135.44    0.00    2.35   -2.72   -2.74   -2.79    3.43
  772      42        3  1141.64    0.00    2.36   -2.67   -2.70   -2.75    3.40
  773      43        3  1147.84    0.00    2.37   -2.63   -2.65   -2.71    3.36
  774      44        3  1154.04    0.00    2.38   -2.58   -2.60   -2.67    3.32
  775      45        3  1160.24    0.00    2.40   -2.53   -2.55   -2.63    3.29
  776      46        3  1166.44    0.00    2.41   -2.47   -2.50   -2.58    3.26
  777      47        3  1172.63    0.00    2.42   -2.41   -2.44   -2.52    3.23
  778      48        3  1178.83    0.00    2.44   -2.35   -2.38   -2.47    3.20
  779      49        3  1185.03    0.00    2.45   -2.29   -2.32   -2.41    3.17
  780      50        3  1191.23    0.00    2.46   -2.22   -2.26   -2.35    3.15
  781      51        3  1197.43    0.00    2.47   -2.15   -2.19   -2.29    3.12
  782      52        3  1203.63    0.00    2.49   -2.08   -2.12   -2.22    3.10
  783      53        3  1209.83    0.00    2.50   -2.00   -2.04   -2.15    3.08
  784      54        3  1216.03    0.00    2.51   -1.93   -1.97   -2.08    3.06
  785      55        3  1222.23    0.00    2.53   -1.85   -1.89   -2.00    3.05
  786      56        3   106.20    0.00    0.22   -1.76   -1.80   -1.92    3.01
  787      57        3   112.40    0.00    0.23   -1.67   -1.72   -1.84    2.97
  788      58        3   118.60    0.00    0.25   -1.59   -1.63   -1.76    2.94
  789      59        3   124.80    0.00    0.26   -1.49   -1.54   -1.67    2.94
  790      60        3   131.00    0.00    0.27   -1.40   -1.45   -1.58    2.94
  791      61        3   137.20    0.00    0.28   -1.30   -1.35   -1.49    2.96
  792      62        3   143.40    0.00    0.30   -1.20   -1.25   -1.40    2.98
  793      63        3   149.60    0.00    0.31   -1.10   -1.15   -1.30    3.01
  794      64        3   155.80    0.00    0.32   -0.99   -1.05   -1.20    3.05
  795      65        3   162.00    0.00    0.33   -0.89   -0.94   -1.10    3.09
  796      66        3   168.20    0.00    0.35   -0.78   -0.83   -0.99    3.13
  797      67        3   174.40    0.00    0.36   -0.66   -0.72   -0.88    3.17
  798      68        3   180.60    0.00    0.37   -0.55   -0.61   -0.77    3.22
  799      69        3   186.80    0.00    0.39   -0.43   -0.49   -0.66    3.27
  800      70        3   193.00    0.00    0.40   -0.31   -0.37   -0.55    3.33
  801      71        3   199.20    0.00    0.41   -0.19   -0.25   -0.43    3.38
  802      72        3   205.40    0.00    0.42   -0.07   -0.13   -0.31    3.44
  803      73        3   211.60    0.00    0.44    0.06   -0.00   -0.19    3.50
  804      74        3   217.80    0.00    0.45    0.19    0.12   -0.06    3.56
  805      75        3   224.00    0.00    0.46    0.32    0.25    0.06    3.63
  806      76        3   230.20    0.00    0.48    0.45    0.39    0.19    3.69
  807      77        3   236.40    0.00    0.49    0.59    0.52    0.32    3.76
  808      78        3   242.60    0.00    0.50    0.72    0.66    0.45    3.83
  809      79        3   248.80    0.00    0.51    0.86    0.79    0.59    3.90
  810      80        3   255.00    0.00    0.53    1.00    0.93    0.73    3.97
  811      81        3   261.20    0.00    0.54    1.15    1.08    0.86    4.04
  812      82        3   267.40    0.00    0.55    1.29    1.22    1.01    4.11
  813      83        3   273.60    0.00    0.57    1.44    1.37    1.15    4.19
  814      84        3   279.80    0.00    0.58    1.59    1.51    1.29    4.27
  815      85        3   286.00    0.00    0.59    1.74    1.66    1.44    4.35
  816      86        3   292.20    0.00    0.60    1.89    1.81    1.59    4.42
  817      87        3   298.40    0.00    0.62    2.04    1.97    1.74    4.51
  818      88        3   304.60    0.00    0.63    2.20    2.12    1.89    4.59
  819      89        3   310.80    0.00    0.64    2.35    2.28    2.04    4.67
  820      90        3   317.00    0.00    0.65    2.51    2.43    2.20    4.75
  821      91        3   323.20    0.00    0.67    2.67    2.59    2.36    4.84
  822      92        3   329.40    0.00    0.68    2.83    2.75    2.51    4.93
  823      93        3   335.60    0.00    0.69    3.00    2.92    2.67    5.01
  824      94        3   341.80    0.00    0.71    3.16    3.08    2.84    5.10
  825      95        3   348.00    0.00    0.72    3.33    3.24    3.00    5.19
  826      96        3   354.20    0.00    0.73    3.49    3.41    3.16    5.28
  827      97        3   360.40    0.00    0.74    3.66    3.58    3.33    5.38
  828      98        3   366.60    0.00    0.76    3.83    3.74    3.49    5.47
  829      99        3   372.80    0.00    0.77    4.00    3.91    3.66    5.56
  830     100        3   379.00    0.00    0.78    4.17    4.08    3.83    5.66
  831     101        3   385.20    0.00    0.80    4.34    4.26    4.00    5.75
  832     102        3   391.40    0.00    0.81    4.51    4.43    4.17    5.85
  833     103        3   397.60    0.00    0.82    4.69    4.60    4.34    5.95
  834     104        3   403.80    0.00    0.83    4.86    4.78    4.52    6.05
  835     105        3   410.00    0.00    0.85    5.04    4.95    4.69    6.15
  836     106        3   416.20    0.00    0.86    5.21    5.13    4.86    6.25
  837     107        3   422.40    0.00    0.87    5.39    5.30    5.04    6.35
  838     108        3   428.60    0.00    0.89    5.57    5.48    5.21    6.45
  839     109        3   434.80    0.00    0.90    5.75    5.66    5.39    6.55
  840     110        3   441.00    0.00    0.91    5.92    5.84    5.57    6.65
  841     111        3   447.20    0.00    0.92    6.10    6.01    5.75    6.76
  842     112        3   453.40    0.00    0.94    6.28    6.19    5.92    6.86
  843     113        3   459.60    0.00    0.95    6.46    6.37    6.10    6.97
  844     114        3   465.80    0.00    0.96    6.64    6.55    6.28    7.07
  845     115        3   472.00    0.00    0.98    6.82    6.73    6.46    7.18
  846     116        3   478.20    0.00    0.99    7.00    6.91    6.64    7.29
  847     117        3   484.40    0.00    1.00    7.18    7.09    6.82    7.39
  848     118        3   490.60    0.00    1.01    7.36    7.27    7.00    7.50
  849     119        3   496.80    0.00    1.03    7.55    7.45    7.18    7.61
  850     120        3   503.00    0.00    1.04    7.73    7.64    7.36    7.72
  851     121        3   509.20    0.00    1.05    7.91    7.82    7.55    7.83
  852     122        3   515.40    0.00    1.06    8.09    8.00    7.73    7.94
  853     123        3   521.60    0.00    1.08    8.27    8.18    7.91    8.05
  854     124        3   527.80    0.00    1.09    8.45    8.36    8.09    8.16
  855     125        3   534.00    0.00    1.10    8.63    8.54    8.27    8.27
  856     126        3   540.20    0.00    1.12    8.81    8.72    8.45    8.38
  857     127        3   546.40    0.00    1.13    8.99    8.90    8.63    8.49
  858     128        3   552.60    0.00    1.14    9.16    9.08    8.81    8.61
  859     129        3   558.80    0.00    1.15    9.34    9.25    8.99    8.72
  860     130        3   565.00    0.00    1.17    9.52    9.43    9.16    8.83
  861     131        3   571.20    0.00    1.18    9.70    9.61    9.34    8.94
  862     132        3   577.40    0.00    1.19    9.87    9.79    9.52    9.06
  863     133        3   583.60    0.00    1.21   10.05    9.96    9.70    9.17
  864     134        3   589.81    0.00    1.22   10.22   10.14    9.87    9.28
  865     135        3   596.01    0.00    1.23   10.40   10.31   10.05    9.40
  866     136        3   602.21    0.00    1.24   10.57   10.49   10.22    9.51
  867     137        3   608.41    0.00    1.26   10.74   10.66   10.40    9.62
  868     138        3   614.61    0.00    1.27   10.92   10.83   10.57    9.74
  869     139        3   620.81    0.00    1.28   11.09   11.00   10.74    9.85
  870     140        3   627.01    0.00    1.30   11.26   11.17   10.92    9.96
  871     141        3   633.21    0.00    1.31   11.42   11.34   11.09   10.08
  872     142        3   639.41    0.00    1.32   11.59   11.51   11.25   10.19
  873     143        3   645.61    0.00    1.33   11.76   11.67   11.42   10.31
  874     144        3   651.81    0.00    1.35   11.92   11.84   11.59   10.42
  875     145        3   658.01    0.00    1.36   12.08   12.00   11.76   10.53
  876     146        3   664.21    0.00    1.37   12.25   12.17   11.92   10.65
  877     147        3   670.41    0.00    1.39   12.41   12.33   12.08   10.76
  878     148        3   676.61    0.00    1.40   12.57   12.49   12.25   10.87
  879     149        3   682.82    0.00    1.41   12.72   12.65   12.41   10.98
  880     150        3   689.02    0.00    1.42   12.88   12.80   12.56   11.10
  881     151        3   695.22    0.00    1.44   13.03   12.96   12.72   11.21
  882     152        3   701.42    0.00    1.45   13.19   13.11   12.88   11.32
  883     153        3   707.62    0.00    1.46   13.34   13.26   13.03   11.43
  884     154        3   713.82    0.00    1.47   13.49   13.41   13.19   11.54
  885     155        3   720.02    0.00    1.49   13.64   13.56   13.34   11.65
  886     156        3   726.22    0.00    1.50   13.78   13.71   13.49   11.76
  887     157        3   732.42    0.00    1.51   13.92   13.85   13.63   11.87
  888     158        3   738.62    0.00    1.53   14.07   14.00   13.78   11.98
  889     159        3   744.82    0.00    1.54   14.21   14.14   13.92   12.09
  890     160        3   751.02    0.00    1.55   14.34   14.28   14.06   12.20
  891     161        3   757.22    0.00    1.56   14.48   14.41   14.20   12.31
  892     162        3   763.42    0.00    1.58   14.61   14.55   14.34   12.42
  893     163        3   769.63    0.00    1.59   14.75   14.68   14.48   12.52
  894     164        3   775.83    0.00    1.60   14.88   14.81   14.61   12.63
  895     165        3   782.03    0.00    1.62   15.00   14.94   14.74   12.73
  896     166        3   788.23    0.00    1.63   15.13   15.07   14.87   12.84
  897     167        3   794.43    0.00    1.64   15.25   15.19   15.00   12.94
  898     168        3   800.63    0.00    1.65   15.37   15.31   15.13   13.05
  899     169        3   806.83    0.00    1.67   15.49   15.43   15.25   13.15
  900     170        3   813.03    0.00    1.68   15.61   15.55   15.37   13.25
  901     171        3   819.23    0.00    1.69   15.72   15.66   15.49   13.35
  902     172        3   825.43    0.00    1.71   15.83   15.78   15.61   13.45
  903     173        3   831.63    0.00    1.72   15.94   15.89   15.72   13.55
  904     174        3   837.83    0.00    1.73   16.05   15.99   15.83   13.65
  905     175        3   844.03    0.00    1.74   16.15   16.10   15.94   13.75
  906     176        3   850.23    0.00    1.76   16.25   16.20   16.04   13.85
  907     177        3   856.43    0.00    1.77   16.35   16.30   16.15   13.95
  908     178        3   862.64    0.00    1.78   16.45   16.40   16.25   14.04
  909     179        3   868.84    0.00    1.80   16.54   16.49   16.35   14.14
  910     180        3   875.04    0.00    1.81   16.63   16.59   16.44   14.23
  911     181        3   881.24    0.00    1.82   16.72   16.67   16.54   14.32
  912     182        3   887.44    0.00    1.83   16.80   16.76   16.63   14.42
  913     183        3   893.64    0.00    1.85   16.89   16.84   16.72   14.51
  914     184        3   899.84    0.00    1.86   16.97   16.93   16.80   14.60
  915     185        3   906.04    0.00    1.87   17.04   17.00   16.88   14.69
  916     186        3   912.24    0.00    1.88   17.12   17.08   16.96   14.77
  917     187        3   918.44    0.00    1.90   17.19   17.15   17.04   14.86
  918     188        3   924.64    0.00    1.91   17.26   17.22   17.11   14.95
  919     189        3   930.84    0.00    1.92   17.32   17.29   17.18   15.03
  920     190        3   937.04    0.00    1.94   17.38   17.35   17.25   15.11
  921     191        3   943.24    0.00    1.95   17.44   17.41   17.32   15.20
  922     192        3   949.45    0.00    1.96   17.50   17.47   17.38   15.28
  923     193        3   955.65    0.00    1.97   17.55   17.53   17.44   15.36
  924     194        3   961.85    0.00    1.99   17.60   17.58   17.50   15.44
  925     195        3   968.05    0.00    2.00   17.65   17.63   17.55   15.51
  926     196        3   974.25    0.00    2.01   17.70   17.67   17.60   15.59
  927     197        3   980.45    0.00    2.03   17.74   17.72   17.65   15.66
  928     198        3   986.65    0.00    2.04   17.78   17.76   17.69   15.74
  929     199        3   992.85    0.00    2.05   17.81   17.79   17.74   15.81
  930     200        3   999.05    0.00    2.06   17.84   17.83   17.77   15.88
  931     201        3  1005.25    0.00    2.08   17.87   17.86   17.81   15.95
  932     202        3  1011.45    0.00    2.09   17.90   17.89   17.84   16.02
  933     203        3  1017.65    0.00    2.10   17.92   17.91   17.87   16.09
  934     204        3  1023.85    0.00    2.12   17.94   17.93   17.90   16.15
  935     205        3  1030.05    0.00    2.13   17.96   17.95   17.92   16.22
  936     206        3  1036.25    0.00    2.14   17.98   17.97   17.94   16.28
  937     207        3  1042.45    0.00    2.15   17.99   17.98   17.96   16.34
  938     208        3  1048.65    0.00    2.17   17.99   17.99   17.97   16.40
  939     209        3  1054.85    0.00    2.18   18.00   18.00   17.98   16.46
  940     210        3  1061.05    0.00    2.19   18.00   18.00   17.99   16.52
  941     211        3  1067.25    0.00    2.21   18.00   18.00   18.00   16.58
  942     212        3  1073.45    0.00    2.22   17.99   18.00   18.00   16.63
  943     213        3  1079.65    0.00    2.23   17.99   17.99   18.00   16.69
  944     214        3  1085.85    0.00    2.24   17.98   17.98   17.99   16.74
  945     215        3  1092.04    0.00    2.26   17.96   17.97   17.98   16.79
  946     216        3  1098.24    0.00    2.27   17.94   17.95   17.97   16.84
  947     217        3  1104.44    0.00    2.28   17.92   17.93   17.96   16.88
  948     218        3  1110.64    0.00    2.29   17.90   17.91   17.94   16.93
  949     219        3  1116.84    0.00    2.31   17.87   17.89   17.92   16.97
  950     220        3  1123.04    0.00    2.32   17.84   17.86   17.90   17.02
  951     221        3  1129.24    0.00    2.33   17.81   17.83   17.87   17.06
  952     222        3  1135.44    0.00    2.35   17.78   17.79   17.84   17.10
  953     223        3  1141.64    0.00    2.36   17.74   17.76   17.81   17.14
  954     224        3  1147.84    0.00    2.37   17.70   17.72   17.77   17.17
  955     225        3  1154.04    0.00    2.38   17.65   17.67   17.74   17.21
  956     226        3  1160.24    0.00    2.40   17.60   17.63   17.69   17.24
  957     227        3  1166.44    0.00    2.41   17.55   17.58   17.65   17.27
  958     228        3  1172.63    0.00    2.42   17.50   17.53   17.60   17.30
  959     229        3  1178.83    0.00    2.44   17.44   17.47   17.55   17.33
  960     230        3  1185.03    0.00    2.45   17.38   17.41   17.50   17.36
  961     231        3  1191.23    0.00    2.46   17.32   17.35   17.44   17.38
  962     232        3  1197.43    0.00    2.47   17.26   17.29   17.38   17.41
  963     233        3  1203.63    0.00    2.49   17.19   17.22   17.32   17.43
  964     234        3  1209.83    0.00    2.50   17.12   17.15   17.25   17.45
  965     235        3  1216.03    0.00    2.51   17.04   17.08   17.18   17.47
  966     236        3  1222.23    0.00    2.53   16.97   17.00   17.11   17.49
  967     237        3  1228.43    0.00    2.54   16.89   16.93   17.04   17.50
  968     238        3  1234.63    0.00    2.55   16.80   16.84   16.96   17.52
  969     239        3  1240.83    0.00    2.56   16.72   16.76   16.88   17.53
  970     240        3   106.20    0.00    0.22   16.63   16.67   16.80   17.61
  971     241        3   112.40    0.00    0.23   16.54   16.59   16.72   17.72
  972     242        3   118.60    0.00    0.25   16.45   16.49   16.63   17.79
  973     243        3   124.80    0.00    0.26   16.35   16.40   16.54   17.83
  974     244        3   131.00    0.00    0.27   16.25   16.30   16.44   17.85
  975     245        3   137.20    0.00    0.28   16.15   16.20   16.35   17.86
  976     246        3   143.40    0.00    0.30   16.05   16.10   16.25   17.85
  977     247        3   149.60    0.00    0.31   15.94   15.99   16.15   17.83
  978     248        3   155.80    0.00    0.32   15.83   15.89   16.04   17.81
  979     249        3   162.00    0.00    0.33   15.72   15.78   15.94   17.78
  980     250        3   168.20    0.00    0.35   15.61   15.66   15.83   17.74
  981     251        3   174.40    0.00    0.36   15.49   15.55   15.72   17.70
  982     252        3   180.60    0.00    0.37   15.37   15.43   15.61   17.65
  983     253        3   186.80    0.00    0.39   15.25   15.31   15.49   17.60
  984     254        3   193.00    0.00    0.40   15.13   15.19   15.37   17.54
  985     255        3   199.20    0.00    0.41   15.00   15.07   15.25   17.49
  986     256        3   205.40    0.00    0.42   14.88   14.94   15.13   17.43
  987     257        3   211.60    0.00    0.44   14.75   14.81   15.00   17.37
  988     258        3   217.80    0.00    0.45   14.61   14.68   14.87   17.30
  989     259        3   224.00    0.00    0.46   14.48   14.55   14.74   17.23
  990     260        3   230.20    0.00    0.48   14.34   14.41   14.61   17.17
  991     261        3   236.40    0.00    0.49   14.21   14.28   14.48   17.10
  992     262        3   242.60    0.00    0.50   14.07   14.14   14.34   17.02
  993     263        3   248.80    0.00    0.51   13.92   14.00   14.20   16.95
  994     264        3   255.00    0.00    0.53   13.78   13.85   14.06   16.88
  995     265        3   261.20    0.00    0.54   13.64   13.71   13.92   16.80
  996     266        3   267.40    0.00    0.55   13.49   13.56   13.78   16.72
